,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,206.56,181.42,175.67,222.29,179.59,309.59,341.68
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,206.56,181.42,175.67,222.29,179.59,309.59,341.68
Working Capital Days,145.53,132.47,96.48,119.75,178.86,191.60,198.87
ROCE %,,14.05,16.90,16.75,15.89,19.35,19.74
