,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Inventory Days,,-0.00,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,0.0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Working Capital Days,27283.75,938.57,547.50,-0.00,-0.00,-30.42,-111.09,-23.66
ROCE %,,-0.55,-0.77,0.25,0.47,0.93,3.22,17.56
