,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.01,-0.03,-0.09,-0.01,0.0,0.04,0.0,-0.27
Cash from Investing Activity,0.0,-0.03,-0.11,-0.01,0.01,-0.04,0.36,-0.06
Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01
Net Cash Flow,-0.01,-0.06,-0.2,-0.02,0.01,-0.01,0.35,-0.34
