,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.56,9.91,11.24,13.37,14.87,14.03,11.29,11.63,8.47,9.36,9.29,7.88,6.05
Expenses,7.86,9.05,10.6,12.36,13.92,12.98,10.64,10.78,7.54,8.71,9.0,8.84,6.93
Operating Profit,0.7,0.86,0.64,1.01,0.95,1.05,0.65,0.85,0.93,0.65,0.29,-0.96,-0.88
OPM %,8.18,8.68,5.69,7.55,6.39,7.48,5.76,7.31,10.98,6.94,3.12,-12.18,-14.55
Other Income,0.0,0.0,0.02,0.01,0.02,0.32,-0.01,-0.81,0.61,0.08,-0.03,0.31,-0.03
Interest,0.11,0.12,0.11,0.15,0.1,0.16,0.04,0.17,0.14,0.19,0.26,0.23,0.22
Depreciation,0.23,0.23,0.18,0.22,0.22,0.22,0.27,0.23,0.23,0.24,0.23,0.26,0.26
Profit before tax,0.36,0.51,0.37,0.65,0.65,0.99,0.33,-0.36,1.17,0.3,-0.23,-1.14,-1.39
Tax %,27.78,33.33,56.76,24.62,36.92,29.29,18.18,16.67,18.8,40.0,17.39,28.07,26.62
Net Profit,0.27,0.34,0.16,0.49,0.42,0.7,0.27,-0.29,0.96,0.18,-0.19,-0.82,-1.02
EPS in Rs,0.61,0.77,0.36,1.1,0.95,1.58,0.61,-0.65,2.16,0.41,-0.43,-1.85,-2.3
