,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,63,59,64,56,64,84,69,87,133,157,118,100
Inventory Days,69,67,69,54,60,85,74,79,99,100,94,96
Days Payable,51,50,39,35,33,54,45,51,114,132,86,80
Cash Conversion Cycle,81,76,95,75,91,115,98,115,118,125,126,116
Working Capital Days,71,66,79,60,88,101,104,99,108,140,104,118
ROCE %,24,17,17,14,12,14,12,12,11,7,12,11
