,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,3,3,9,10,10,10,10,30,30,30
Reserves,4,7,11,17,19,16,25,29,32,33,20,24,27
Borrowings,10,16,34,30,40,53,60,55,59,74,91,105,110
Other Liabilities,11,18,23,20,21,33,37,45,84,97,118,79,143
Total Liabilities,26,44,70,71,83,111,132,139,186,214,259,239,310
Fixed Assets,0,0,1,1,14,17,21,20,19,18,29,31,30
CWIP,0,0,7,14,0,5,0,0,0,0,2,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,26,43,62,56,68,89,111,119,167,196,227,208,280
Total Assets,26,44,70,71,83,111,132,139,186,214,259,239,310
