,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.31,1.59,1.02,3.95,5.93,1.63,1.16,5.17,6.35,1.35,1.31,3.9,7.93
Expenses,66.01,28.04,7.68,53.94,-3.48,15.37,-32.9,26.13,23.37,8.92,-3.63,3.63,10.32
Operating Profit,-58.7,-26.45,-6.66,-49.99,9.41,-13.74,34.06,-20.96,-17.02,-7.57,4.94,0.27,-2.39
OPM %,-803.01,-1663.52,-652.94,-1265.57,158.68,-842.94,2936.21,-405.42,-268.03,-560.74,377.1,6.92,-30.14
Other Income,74.94,30.44,4.52,42.03,-4.85,10.21,-46.51,0.23,0.36,0.28,0.57,0.87,1.72
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,1.8,1.8,1.76,1.78,1.8,1.8,1.76,1.78,1.79,1.8,1.76,1.78,1.8
Profit before tax,14.44,2.19,-3.9,-9.74,2.76,-5.33,-14.24,-22.51,-18.45,-9.09,3.75,-0.64,-2.47
Tax %,0.0,0.0,51.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,14.44,2.19,-1.9,-9.74,2.76,-5.33,-14.24,-22.51,-18.45,-9.09,3.75,-0.63,-2.47
EPS in Rs,0.43,0.06,-0.06,-0.29,0.08,-0.16,-0.42,-0.67,-0.55,-0.27,0.11,-0.02,-0.07
