,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.31,1.97,5.15,0.00,1.42,1.87,5.46,2.92,2.31,0.49,0.84,0.64,0.71
Expenses,0.7,1.98,5.15,0.19,1.24,2.02,8.86,3.14,2.62,0.67,3.31,0.93,1.13
Operating Profit,-0.39,-0.01,0.0,-0.19,0.18,-0.15,-3.4,-0.22,-0.31,-0.18,-2.47,-0.29,-0.42
OPM %,-125.81,-0.51,0.0,,12.68,-8.02,-62.27,-7.53,-13.42,-36.73,-294.05,-45.31,-59.15
Other Income,1.37,0.0,0.32,-0.95,-0.01,-0.01,1.23,0.09,0.06,2.83,0.15,0.52,0.77
Interest,0.01,0.01,0.01,0.01,0.32,0.01,0.01,0.01,0.0,0.0,0.02,0.01,0.0
Depreciation,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.04,0.04
Profit before tax,0.92,-0.07,0.26,-1.20,-0.2,-0.22,-2.23,-0.19,-0.3,2.6,-2.37,0.18,0.31
Tax %,0.0,0.0,30.77,0.00,0.0,0.0,-3.59,-126.32,-26.67,6.92,18.57,5.56,29.03
Net Profit,0.91,-0.07,0.2,-1.21,-0.2,-0.23,-2.31,-0.44,-0.38,2.42,-1.93,0.16,0.22
EPS in Rs,0.01,-0.0,0.0,-0.01,-0.0,-0.0,-0.02,-0.0,-0.0,0.02,-0.01,0.0,0.0
