,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,56.1,56.1,56.1,56.1,56.1,56.08
FIIs,6.7,4.39,4.74,5.11,5.25,5.57
DIIs,22.12,21.36,20.73,21.77,22.48,23.56
Public,15.08,18.16,18.43,17.01,16.15,14.78
No. of Shareholders,207079.0,225486.0,226168.0,217370.0,213562.0,198551.0
