,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.5,0.5,0.5,2.1
Reserves,-2.78,-1.21,1.25,
Borrowings,9.48,9.35,10.44,
Other Liabilities,3.82,4.12,5.33,
Total Liabilities,11.02,12.76,17.52,
Fixed Assets,2.07,2.84,3.6,
CWIP,0.0,0.0,0.0,
Investments,0.0,0.0,0.0,
Other Assets,8.95,9.92,13.92,
Total Assets,11.02,12.76,17.52,
