,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,51.09,28.3,16.5,10.91,37.09,35.88,9.12,17.59,44.48,27.31,12.88,20.96,29.56
Expenses,17.78,21.82,30.45,10.22,22.48,32.42,21.96,14.63,28.47,27.07,28.17,18.91,20.29
Operating Profit,33.31,6.48,-13.95,0.69,14.61,3.46,-12.84,2.96,16.01,0.24,-15.29,2.05,9.27
OPM %,65.2,22.9,-84.55,6.32,39.39,9.64,-140.79,16.83,35.99,0.88,-118.71,9.78,31.36
Other Income,0.07,0.22,0.53,0.63,0.33,0.5,0.81,0.64,0.74,0.46,1.58,1.5,1.17
Interest,0.17,0.03,0.11,0.18,0.16,0.03,0.07,0.15,0.01,0.09,0.18,0.4,0.31
Depreciation,0.52,0.57,0.7,0.63,0.59,0.69,0.84,0.63,0.67,0.68,1.21,0.84,0.98
Profit before tax,32.69,6.1,-14.23,0.51,14.19,3.24,-12.94,2.82,16.07,-0.07,-15.1,2.31,9.15
Tax %,0.0,0.0,0.07,0.0,0.0,0.0,-6.65,0.0,0.0,0.0,-20.53,0.0,0.0
Net Profit,32.69,6.1,-14.22,0.51,14.2,3.24,-13.8,2.81,16.08,-0.07,-18.21,2.32,9.15
EPS in Rs,281.25,52.48,-122.34,4.39,122.17,27.88,-118.73,24.18,138.35,-0.6,-156.67,19.96,78.72
