,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,4.7,4.7,6.29,6.29,6.89,6.89,2.67,1.82,1.82
Public,95.3,95.3,93.71,93.71,93.1,93.11,97.33,98.17,98.18
No. of Shareholders,780.0,3550.0,8635.0,7981.0,7692.0,7542.0,43308.0,46682.0,46077.0
