,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0.45,-0.5700000000000001
Cash from Investing Activity,,-0.08,-0.61
Cash from Financing Activity,,-0.04,1.0
Net Cash Flow,,0.32,-0.18
