,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.77,32.92,21.24,27.53,32.52,32.64,22.75,33.09,33.53,35.58,38.67,41.94,43.54
Expenses,25.22,27.66,16.9,21.49,26.3,26.34,17.79,27.43,27.67,29.71,32.18,34.99,38.89
Operating Profit,5.55,5.26,4.34,6.04,6.22,6.3,4.96,5.66,5.86,5.87,6.49,6.95,4.65
OPM %,18.04,15.98,20.43,21.94,19.13,19.3,21.8,17.1,17.48,16.5,16.78,16.57,10.68
Other Income,0.13,0.0,0.54,0.08,0.48,0.83,0.34,0.96,0.52,0.63,0.35,0.38,0.55
Interest,0.38,0.09,0.36,0.04,0.3,0.49,0.56,0.77,0.62,0.68,0.86,0.96,0.91
Depreciation,0.7,0.71,0.41,1.33,1.35,1.57,1.52,1.53,1.62,1.6,1.62,1.69,1.82
Profit before tax,4.6,4.46,4.11,4.75,5.05,5.07,3.22,4.32,4.14,4.22,4.36,4.68,2.47
Tax %,30.0,32.29,10.95,12.42,16.44,25.64,14.6,17.13,13.04,10.66,13.53,15.81,39.68
Net Profit,3.22,3.01,3.65,4.15,4.22,3.78,2.75,3.59,3.6,3.77,3.77,3.95,1.47
EPS in Rs,2.64,2.46,2.99,3.4,3.45,3.09,2.25,2.94,2.85,2.97,3.07,3.3,1.19
