,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,43.57,28.4,36.74,18.1,73.97,75.26,83.09,88.69,134.33,111.32,68.33,57.7,60.74
Expenses,37.04,27.05,40.98,17.0,68.18,66.53,75.67,84.07,127.67,105.69,63.31,53.63,55.25
Operating Profit,6.53,1.35,-4.24,1.1,5.79,8.73,7.42,4.62,6.66,5.63,5.02,4.07,5.49
OPM %,14.99,4.75,-11.54,6.08,7.83,11.6,8.93,5.21,4.96,5.06,7.35,7.05,9.04
Other Income,1.07,3.99,0.82,0.36,1.26,0.43,-0.31,0.44,0.6,0.82,1.31,1.2,-0.25
Interest,4.39,4.32,5.59,4.48,5.28,4.45,4.87,2.66,2.72,2.64,2.62,2.32,1.99
Depreciation,0.97,0.96,1.08,0.9,0.9,0.89,0.91,0.81,0.86,0.96,1.34,0.87,0.9
Profit before tax,2.24,0.06,-10.09,-3.92,0.87,3.82,1.33,1.59,3.68,2.85,2.37,2.08,2.35
Tax %,17.86,66.67,-8.33,-0.26,25.29,10.21,7.52,8.18,3.53,3.86,24.47,25.48,25.11
Net Profit,1.85,0.02,-10.92,-3.93,0.65,3.43,1.23,1.46,3.54,2.74,1.79,1.55,1.77
EPS in Rs,0.02,0.0,-0.11,-0.04,0.01,0.04,0.01,0.02,0.04,0.03,0.02,0.01,0.01
