,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,15,15,15,15,15
Reserves,282,655,668,668,672,690,705,716,704,727,760,772,794
Borrowings,43,47,101,139,132,114,206,198,228,358,459,550,618
Other Liabilities,90,93,99,84,57,87,70,70,97,90,166,148,129
Total Liabilities,426,805,879,901,871,901,991,994,1044,1192,1401,1485,1557
Fixed Assets,115,184,267,290,301,323,376,427,441,463,566,666,699
CWIP,21,1,12,17,1,3,12,13,11,72,25,32,40
Investments,1,281,292,257,288,257,272,258,242,277,291,285,277
Other Assets,289,339,309,337,281,319,331,296,350,380,519,504,541
Total Assets,426,805,879,901,871,901,991,994,1044,1192,1401,1485,1557
