,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.72,28.02,28.6,17.12,30.73,37.77,37.29,31.57,39.83,43.85,57.15,37.9,45.71
Expenses,16.76,20.09,20.87,13.62,23.14,31.35,28.93,25.13,32.12,36.67,47.62,30.39,38.56
Operating Profit,-2.04,7.93,7.73,3.5,7.59,6.42,8.36,6.44,7.71,7.18,9.53,7.51,7.15
OPM %,-13.86,28.3,27.03,20.44,24.7,17.0,22.42,20.4,19.36,16.37,16.68,19.82,15.64
Other Income,0.35,0.17,1.0,0.08,0.12,0.47,0.75,0.05,0.09,0.09,0.76,0.07,0.08
Interest,4.01,3.67,5.02,2.65,3.68,2.94,4.02,2.76,3.65,2.89,4.07,2.96,2.53
Depreciation,2.41,2.42,2.43,2.4,2.45,2.44,2.98,2.52,2.59,2.61,3.37,2.76,2.77
Profit before tax,-8.11,2.01,1.28,-1.47,1.58,1.51,2.11,1.21,1.56,1.77,2.85,1.86,1.93
Tax %,0.0,0.0,-317.97,0.0,1.27,17.22,61.61,16.53,7.69,16.95,4.91,39.25,37.82
Net Profit,-8.12,2.01,5.36,-1.48,1.57,1.25,0.81,1.0,1.43,1.47,2.7,1.12,1.2
EPS in Rs,-1.71,0.42,1.02,-0.28,0.3,0.24,0.15,0.17,0.25,0.25,0.47,0.19,0.21
