,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,37,39,41,41,41,43,45,48,48,52,55,58,58
Reserves,262,264,267,269,274,281,275,285,287,281,283,292,291
Borrowings,136,133,124,109,103,100,104,93,79,85,83,120,118
Other Liabilities,44,42,31,38,49,54,51,48,59,54,54,71,86
Total Liabilities,479,479,463,456,467,477,475,474,473,472,475,540,553
Fixed Assets,279,277,280,278,278,309,302,298,306,297,298,297,291
CWIP,2,2,2,0,19,2,5,1,2,8,6,78,85
Investments,3,4,4,4,4,4,4,4,4,4,9,9,9
Other Assets,194,196,178,174,166,163,165,171,161,163,162,156,168
Total Assets,479,479,463,456,467,477,475,474,473,472,475,540,553
