,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,24.0,39,19,19,22,19,12
Inventory Days,232.0,328,174,362,486,429,523
Days Payable,129.0,190,130,133,200,158,126
Cash Conversion Cycle,126.0,178,64,248,308,290,409
Working Capital Days,-33.0,-45,0,-12,55,78,79
ROCE %,,10,112,8,1,5,6
