,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.24,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44
Reserves,26.34,-10.64,-10.83,0.37,0.41,1.6,3.37,3.87,3.9,-36.54,-38.37,-17.86,-17.61
Borrowings,0.0,0.5,0.59,0.11,0.12,0.21,12.39,35.23,34.25,37.59,29.19,21.01,7.73
Other Liabilities,0.2,0.05,7.72,22.27,31.29,22.32,5.95,6.58,12.58,4.46,13.74,2.95,3.41
Total Liabilities,31.78,21.35,28.92,54.19,63.26,55.57,53.15,77.12,82.17,36.95,36.0,37.54,24.97
Fixed Assets,0.27,2.17,5.47,5.87,17.47,25.81,25.49,30.5,23.52,21.22,16.29,11.72,0.06
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.55,4.93,4.93,12.5,0.0,0.0,0.0,0.5,0.35,0.05,0.05,0.0,0.0
Other Assets,28.96,14.25,18.52,35.82,45.79,29.76,27.66,46.12,58.3,15.68,19.66,25.82,24.91
Total Assets,31.78,21.35,28.92,54.19,63.26,55.57,53.15,77.12,82.17,36.95,36.0,37.54,24.97
