,2012-09-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,48,48,48,48,48,48,48,48,48,48,48,48,48
Reserves,-39,-96,-156,-212,-234,-146,-283,-354,-407,-459,-467,-506,-524
Borrowings,620,624,338,331,327,128,10,35,54,60,50,50,50
Other Liabilities,65,77,50,57,50,125,336,387,424,473,530,564,583
Total Liabilities,694,653,280,223,191,155,112,115,119,122,161,155,157
Fixed Assets,452,450,50,47,59,46,44,42,51,48,89,85,84
CWIP,10,0,1,0,0,0,0,1,17,20,0,0,1
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,232,203,229,176,133,109,68,72,51,53,72,70,72
Total Assets,694,653,280,223,191,155,112,115,119,122,161,155,157
