,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09
Reserves,2.16,2.23,2.31,2.32,2.34,1.88,1.99,2.0,2.0,2.0,1.69,1.2,1.12
Borrowings,0.2,0.11,0.34,0.43,1.81,0.99,0.02,0.06,0.1,0.1,0.04,0.2,0.29
Other Liabilities,1.05,0.65,0.47,1.23,1.11,0.97,0.96,0.91,1.06,0.95,1.17,1.17,1.43
Total Liabilities,7.5,7.08,7.21,8.07,9.35,7.93,7.06,7.06,7.25,7.14,6.99,6.66,6.93
Fixed Assets,1.79,1.77,1.53,1.38,1.21,1.15,1.02,0.93,0.81,0.71,0.65,0.55,0.56
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.73,0.91,0.42,0.42,0.42,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,4.98,4.4,5.26,6.27,7.72,6.78,5.72,6.13,6.44,6.43,6.34,6.11,6.37
Total Assets,7.5,7.08,7.21,8.07,9.35,7.93,7.06,7.06,7.25,7.14,6.99,6.66,6.93
