,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1227.0,1237.0,1294.0,1440.0,1548.0,1751.0,1886.0,2033.0,2089.0,1863.0,1667.0,1561.0,1572.0
Expenses,1047.0,908.0,1030.0,1166.0,1291.0,1402.0,1507.0,1673.0,1848.0,1760.0,1612.0,1499.0,1451.0
Operating Profit,181.0,329.0,264.0,274.0,257.0,349.0,379.0,360.0,242.0,104.0,55.0,61.0,121.0
OPM %,15.0,27.0,20.0,19.0,17.0,20.0,20.0,18.0,12.0,6.0,3.0,4.0,8.0
Other Income,13.0,14.0,57.0,7.0,20.0,89.0,61.0,75.0,86.0,57.0,64.0,12.0,24.0
Interest,4.0,4.0,4.0,4.0,4.0,4.0,5.0,7.0,7.0,10.0,11.0,12.0,10.0
Depreciation,69.0,71.0,71.0,67.0,65.0,69.0,72.0,71.0,72.0,75.0,78.0,75.0,75.0
Profit before tax,120.0,269.0,246.0,211.0,208.0,364.0,363.0,357.0,248.0,76.0,31.0,-13.0,59.0
Tax %,15.0,16.0,17.0,12.0,19.0,16.0,16.0,13.0,19.0,-11.0,34.0,20.0,18.0
Net Profit,102.0,225.0,205.0,186.0,169.0,305.0,304.0,311.0,200.0,84.0,20.0,-10.0,48.0
EPS in Rs,24.37,41.84,39.92,35.52,30.59,55.89,59.18,59.58,36.64,12.32,2.42,-0.99,8.9
