,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,11,11,11,11,11
Reserves,0,1201,1096,1062,1037,957
Borrowings,0,0,0,0,0,0
Other Liabilities,0,13,13,17,10,13
Total Liabilities,0,1224,1120,1090,1058,980
Fixed Assets,0,10,9,5,4,4
CWIP,0,0,0,0,0,0
Investments,0,1173,1100,886,851,774
Other Assets,0,41,10,199,203,202
Total Assets,0,1224,1120,1090,1058,980
