,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,71.03,71.03,71.42,71.72,71.78,71.78,71.78,71.78,71.78
FIIs,7.76,7.28,5.42,3.65,2.99,3.08,3.14,2.76,3.15
DIIs,15.9,16.65,18.05,19.06,19.67,20.16,20.44,20.6,19.96
Public,5.31,5.04,5.11,5.57,5.55,4.97,4.63,4.87,5.12
No. of Shareholders,361190.0,305605.0,286954.0,280646.0,272307.0,262416.0,253546.0,247527.0,239732.0
