,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,183.83,190.68,221.38,229.67,230.47,205.78,202.87,233.55,220.76,199.42,195.34,195.69,226.82
Expenses,134.77,137.29,188.13,195.24,210.66,189.66,180.72,217.13,206.19,185.39,186.16,194.77,215.81
Operating Profit,49.06,53.39,33.25,34.43,19.81,16.12,22.15,16.42,14.57,14.03,9.18,0.92,11.01
OPM %,26.69,28.0,15.02,14.99,8.6,7.83,10.92,7.03,6.6,7.04,4.7,0.47,4.85
Other Income,0.48,0.67,1.12,1.06,1.99,0.04,2.26,2.03,2.35,0.61,0.74,0.58,2.81
Interest,0.28,0.22,1.06,0.65,0.98,0.66,2.69,2.4,3.32,4.16,3.15,4.6,5.46
Depreciation,4.62,4.23,3.99,3.99,4.08,4.32,4.62,4.67,4.81,4.98,4.97,4.81,4.94
Profit before tax,44.64,49.61,29.32,30.85,16.74,11.18,17.1,11.38,8.79,5.5,1.8,-7.91,3.42
Tax %,25.52,26.71,23.57,26.42,27.36,28.8,38.71,26.1,27.99,30.91,33.89,23.64,29.24
Net Profit,33.25,36.36,22.41,22.7,12.16,7.96,10.48,8.41,6.34,3.8,1.19,-6.05,2.42
EPS in Rs,9.88,10.8,6.66,6.75,3.61,2.37,3.11,2.5,1.88,1.13,0.35,-1.8,0.72
