,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.05,72.05,72.05,72.05,72.05,72.05,50.05,49.95,49.95
DIIs,15.64,15.64,15.64,15.64,15.63,15.6,14.25,14.1,14.09
Government,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0
Public,12.32,12.32,12.32,12.31,12.31,12.34,35.7,35.94,35.97
No. of Shareholders,5375.0,5326.0,5292.0,5168.0,5138.0,5094.0,9915.0,8894.0,1901.0
