,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-34,2,6,-95,82,-5,1
Cash from Investing Activity,,36,0,-3,99,-10,-69,2
Cash from Financing Activity,,-1,-2,-2,-2,0,-2,-2
Net Cash Flow,,1,0,1,2,72,-75,2
