,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.52,0.18,0.77,0.59,0.36,0.25,0.86,0.5,0.84,1.48,1.08,0.42,0.96
Expenses,0.31,0.17,0.51,0.25,0.24,0.26,0.57,0.65,0.55,0.55,0.79,0.39,0.45
Operating Profit,0.21,0.01,0.26,0.34,0.12,-0.01,0.29,-0.15,0.29,0.93,0.29,0.03,0.51
OPM %,40.38,5.56,33.77,57.63,33.33,-4.0,33.72,-30.0,34.52,62.84,26.85,7.14,53.12
Other Income,0.02,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.02,4.08,0.04
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02
Profit before tax,0.22,0.01,0.27,0.34,0.12,-0.02,0.29,-0.16,0.29,0.92,0.29,4.09,0.53
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,31.03,0.0,0.0,0.0,93.1,0.0,0.0
Net Profit,0.22,0.01,0.27,0.34,0.12,-0.02,0.19,-0.16,0.29,0.92,0.03,4.09,0.53
EPS in Rs,0.73,0.03,0.9,1.13,0.4,-0.07,0.63,-0.53,0.97,3.07,0.1,13.63,1.77
