,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,71.63,71.96,72.12,72.12,72.12,72.12,72.12,72.12,72.12,72.12,72.12,72.12
Public,28.37,28.04,27.88,27.88,27.88,27.88,27.88,27.88,27.88,27.87,27.88,27.87
No. of Shareholders,1239.0,1246.0,1292.0,1294.0,1314.0,1362.0,1416.0,1339.0,1257.0,1348.0,1374.0,1610.0
