,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Reserves,2.24,2.55,2.74,2.49,2.28,1.59,1.54,1.15,0.44,1.03,1.59,2.79,7.33
Borrowings,0.04,0.62,0.05,0.01,1.04,0.8300000000000001,0.16,0.22,0.15,0.03,0.0,0.0,0.0
Other Liabilities,1.13,1.82,1.69,0.94,6.72,1.3,0.66,0.39,0.68,0.92,0.95,0.71,0.64
Total Liabilities,6.41,7.99,7.48,6.44,13.04,6.72,5.36,4.76,4.27,4.98,5.54,6.5,10.97
Fixed Assets,0.95,2.09,1.91,0.64,0.72,1.25,1.06,1.09,1.76,1.02,0.98,1.35,2.22
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,1.7000000000000002,1.56,1.43,2.15,3.67,2.18,2.18,1.87,1.32,1.55,2.48,1.29,4.31
Other Assets,3.76,4.34,4.14,3.65,8.65,3.29,2.12,1.8,1.19,2.41,2.08,3.86,4.44
Total Assets,6.41,7.99,7.48,6.44,13.04,6.72,5.36,4.76,4.27,4.98,5.54,6.5,10.97
