,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,-1.01,15.91,21.54,-11.11,6.06,-4.8,4.15,3.85,0.2
Cash from Investing Activity,,,4.1,-9.14,-10.61,1.16,-22.83,9.79,13.58,2.86,-0.45
Cash from Financing Activity,,,-4.85,-2.26,-4.68,0.25,17.12,-6.58,-16.86,-3.68,-3.6
Net Cash Flow,,,-1.76,4.52,6.25,-9.7,0.35,-1.6,0.87,3.03,-3.85
