,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.08,22.2,19.06,15.95,21.2,20.29,23.06,23.69,21.57,22.84,14.98,19.29,19.14
Expenses,12.4,15.39,14.62,11.36,14.75,15.65,16.88,19.09,16.22,17.78,12.07,15.6,15.72
Operating Profit,2.68,6.81,4.44,4.59,6.45,4.64,6.18,4.6,5.35,5.06,2.91,3.69,3.42
OPM %,17.77,30.68,23.29,28.78,30.42,22.87,26.8,19.42,24.8,22.15,19.43,19.13,17.87
Other Income,0.07,0.5,0.04,0.36,0.01,0.08,0.44,0.72,0.42,1.28,0.03,0.4,0.19
Interest,0.07,0.01,0.02,0.19,0.16,0.28,0.05,0.22,0.19,0.36,0.28,0.05,0.05
Depreciation,0.85,0.86,0.87,0.86,0.92,1.28,1.07,1.02,1.05,1.14,1.14,1.08,1.12
Profit before tax,1.83,6.44,3.59,3.9,5.38,3.16,5.5,4.08,4.53,4.84,1.52,2.96,2.44
Tax %,27.32,24.69,28.69,26.41,26.77,31.33,26.55,27.21,32.89,26.45,35.53,27.03,30.74
Net Profit,1.33,4.86,2.55,2.86,3.93,2.17,4.03,2.96,3.05,3.56,0.98,2.15,1.71
EPS in Rs,1.34,4.9,2.57,2.88,3.96,2.19,4.06,2.98,3.07,3.59,0.99,2.17,1.72
