,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,72.54,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.58
Public,27.46,27.42,27.42,27.42,27.42,27.42,27.42,27.41,27.42,27.41,27.41,27.41
No. of Shareholders,3181.0,3161.0,3151.0,3141.0,3130.0,3126.0,3504.0,3407.0,3250.0,3167.0,3147.0,3131.0
