,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,239.79,240.5,260.8,336.59,370.49,308.63,329.44,361.05,275.48,322.01,277.66,256.76,271.73
Expenses,230.96,229.96,245.01,323.15,355.46,300.14,318.92,345.51,286.08,321.49,277.03,259.16,271.1
Operating Profit,8.83,10.54,15.79,13.44,15.03,8.49,10.52,15.54,-10.6,0.52,0.63,-2.4,0.63
OPM %,3.68,4.38,6.05,3.99,4.06,2.75,3.19,4.3,-3.85,0.16,0.23,-0.93,0.23
Other Income,1.74,2.02,2.65,0.37,2.59,0.89,1.31,0.7,0.88,0.9,0.54,1.66,2.27
Interest,0.89,0.55,-0.2,0.18,0.49,0.17,0.04,0.31,0.88,0.73,0.9,0.64,0.99
Depreciation,0.4,0.41,0.42,0.45,0.45,0.48,0.51,0.84,0.71,0.61,0.29,0.64,0.67
Profit before tax,9.28,11.6,18.22,13.18,16.68,8.73,11.28,15.09,-11.31,0.08,-0.02,-2.02,1.24
Tax %,21.23,33.88,48.02,34.14,-11.99,33.91,19.41,27.24,28.12,400.0,-1650.0,3.96,4.84
Net Profit,7.31,7.67,9.47,8.68,18.67,5.77,9.08,10.97,-8.14,-0.23,-0.36,-1.93,1.18
EPS in Rs,0.91,0.95,1.18,1.08,2.32,0.72,1.13,1.36,-1.01,-0.03,-0.04,-0.24,0.15
