,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,780.69,140.61,88.24,74.22,35.08,68.07,78.04,57.22,150.29,100.73,104.72
Inventory Days,,29.55,39.34,39.11,21.79,50.67,25.72,20.98,20.4,10.69,0.00
Days Payable,,190.63,88.73,83.23,49.71,125.11,71.22,57.06,247.11,125.23,
Cash Conversion Cycle,780.69,-20.46,38.84,30.1,7.16,-6.38,32.54,21.14,-76.41,-13.81,104.72
Working Capital Days,-314.31,-14.21,16.04,-39.54,-49.28,-53.06,-36.62,-47.35,-108.78,-79.4,-135.22
ROCE %,,-24.74,-24.32,-27.51,-36.76,-19.24,-23.4,-24.85,-16.69,-14.78,-22.25
