,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,151.0,183.0,209.0,227.0,258.0,242.0,288.0,285.0,287.0,307.0,299.0,311.0,321.0
Expenses,124.0,146.0,165.0,174.0,201.0,190.0,222.0,221.0,224.0,239.0,235.0,241.0,253.0
Operating Profit,27.0,37.0,44.0,54.0,57.0,52.0,66.0,64.0,64.0,68.0,65.0,70.0,67.0
OPM %,18.0,20.0,21.0,24.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,21.0
Other Income,1.0,-3.0,6.0,4.0,1.0,1.0,6.0,7.0,5.0,7.0,0.0,2.0,4.0
Interest,2.0,5.0,4.0,7.0,6.0,2.0,5.0,4.0,2.0,4.0,0.0,1.0,1.0
Depreciation,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
Profit before tax,19.0,22.0,39.0,45.0,46.0,44.0,60.0,61.0,60.0,65.0,57.0,65.0,63.0
Tax %,-48.0,-5.0,0.0,32.0,28.0,32.0,35.0,18.0,19.0,19.0,19.0,26.0,26.0
Net Profit,28.0,23.0,39.0,30.0,33.0,30.0,39.0,50.0,49.0,53.0,46.0,48.0,47.0
EPS in Rs,11.8,9.49,16.21,12.64,12.0,10.95,14.34,18.26,18.06,19.38,17.04,17.79,17.24
