,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.44,9.51,5.29,3.27,4.59,6.35,-36.05,0.3,24.48,2.93,1.43,-20.21
Cash from Investing Activity,-0.24,-4.06,-2.24,0.6900000000000001,-1.78,3.38,-0.05,0.36,2.32,6.84,18.13,9.8
Cash from Financing Activity,-0.89,-2.86,-2.19,-2.3,-2.69,9.44,20.51,2.12,-12.24,-18.41,-12.57,-0.75
Net Cash Flow,0.31,2.59,0.86,1.66,0.12,19.17,-15.59,2.78,14.56,-8.65,7.0,-11.16
