,2015-03-01,2016-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,0.00,185.49,1982.33,681.33,338.39,418.77
Inventory Days,,,0.0,655.94,878.28,576.25,656.74
Days Payable,,,,502.54,189.34,78.63,107.28
Cash Conversion Cycle,,0.00,185.49,2135.73,1370.27,836.01,968.23
Working Capital Days,,-273.75,107.7,2073.58,1112.93,725.01,736.06
ROCE %,,0.00,,6.23,5.13,6.99,14.32
