,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,23,36,39,39,42,46,48,48,48,52,54,54.0
Reserves,-63,-68,-60,-63,-42,-56,-57,-54,-38,-44,-37,-27,-25.0
Preference Capital,0,0,25,25,25,0,26,26,27,27,17,12,
Borrowings,141,144,93,80,70,93,72,65,57,62,64,74,91.0
Other Liabilities,43,37,70,60,64,39,67,75,78,92,102,80,79.0
Total Liabilities,141,136,140,117,131,118,128,134,145,157,181,181,199.0
Fixed Assets,74,69,65,59,46,40,34,30,39,28,23,26,34.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,66,67,74,58,85,78,93,104,106,130,158,155,165.0
Total Assets,141,136,140,117,131,118,128,134,145,157,181,181,199.0
