,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,8.19,-0.15,2.84,3.74,4.68,-29.35
Cash from Investing Activity,-1.54,1.08,-0.01,-0.9,-2.48,-0.6900000000000001
Cash from Financing Activity,-5.33,-3.09,-2.88,-1.92,16.29,13.48
Net Cash Flow,1.31,-2.16,-0.05,0.91,18.49,-16.55
