,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,18.2,55.79,20.76,8.3,2.89,22.46
Inventory Days,10.52,61.35,105.18,165.61,112.27,188.8
Days Payable,22.61,54.46,18.4,42.46,6.44,8.13
Cash Conversion Cycle,6.12,62.68,107.54,131.45,108.72,203.14
Working Capital Days,28.0,61.86,120.34,217.6,122.25,292.87
ROCE %,,8.01,7.38,6.31,14.05,18.39
