,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,62.72,62.72,63.57,68.39,69.12,69.34,69.33
FIIs,0.0,0.0,0.0,0.0,0.02,0.0,0.0
DIIs,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Public,37.28,37.28,35.93,31.61,30.86,30.67,30.67
No. of Shareholders,311.0,265.0,247.0,2450.0,5745.0,6747.0,7330.0
