,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.52,13.26,15.37,12.63,16.97,21.13,20.56,17.64,21.26,21.99,29.33,26.72,33.42
Expenses,7.31,10.08,10.28,9.58,12.52,15.36,15.91,13.39,15.93,16.62,21.07,19.95,24.19
Operating Profit,4.21,3.18,5.09,3.05,4.45,5.77,4.65,4.25,5.33,5.37,8.26,6.77,9.23
OPM %,36.55,23.98,33.12,24.15,26.22,27.31,22.62,24.09,25.07,24.42,28.16,25.34,27.62
Other Income,0.45,0.54,0.15,1.11,0.44,0.88,1.14,0.65,0.73,1.4,0.44,0.73,0.8
Interest,0.01,0.02,0.01,0.07,0.03,0.03,0.02,0.19,-0.14,0.03,0.04,0.01,0.01
Depreciation,0.64,0.22,1.18,0.82,0.95,0.99,0.58,0.82,0.9,0.97,1.03,1.02,1.41
Profit before tax,4.01,3.48,4.05,3.27,3.91,5.63,5.19,3.89,5.3,5.77,7.63,6.47,8.61
Tax %,22.94,20.4,24.94,28.75,22.76,25.4,26.01,26.22,25.66,24.44,23.2,26.58,23.81
Net Profit,3.09,2.77,3.03,2.34,3.02,4.2,3.84,2.87,3.94,4.35,5.87,4.75,6.55
EPS in Rs,2.41,2.16,2.37,1.83,2.36,3.28,3.0,2.24,3.08,3.4,4.59,3.71,5.12
