,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,439.0,458.0,509.0,439.0,513.0,502.0,559.0,638.0,635.0,604.0,665.0,668.0,667.0
Expenses,345.0,360.0,396.0,353.0,412.0,412.0,435.0,510.0,513.0,485.0,536.0,534.0,536.0
Operating Profit,94.0,98.0,113.0,87.0,101.0,89.0,124.0,128.0,122.0,119.0,129.0,135.0,131.0
OPM %,21.0,21.0,22.0,20.0,20.0,18.0,22.0,20.0,19.0,20.0,19.0,20.0,20.0
Other Income,8.0,5.0,12.0,14.0,10.0,17.0,12.0,11.0,15.0,9.0,21.0,15.0,23.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0
Depreciation,14.0,14.0,14.0,14.0,13.0,13.0,13.0,14.0,16.0,16.0,15.0,17.0,17.0
Profit before tax,87.0,88.0,110.0,86.0,97.0,93.0,120.0,125.0,120.0,108.0,133.0,130.0,135.0
Tax %,26.0,26.0,28.0,26.0,26.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,24.0
Net Profit,64.0,65.0,80.0,64.0,72.0,70.0,90.0,93.0,90.0,80.0,98.0,97.0,102.0
EPS in Rs,5.81,5.96,7.27,5.8,6.5,6.3,8.1,8.35,8.13,7.24,8.96,8.76,9.2
