,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2,0,31,3
Cash from Investing Activity,0,0,-32,-17
Cash from Financing Activity,2,0,1,41
Net Cash Flow,0,0,0,26
