,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.47,2.43,6.61,0.82,5.05,4.92,7.75,2.0,3.34,3.24,0.13,0.32,0.1
Expenses,6.68,2.65,6.88,1.28,5.71,4.46,7.6,2.46,3.52,4.1,0.96,1.27,-0.13
Operating Profit,1.79,-0.22,-0.27,-0.46,-0.66,0.46,0.15,-0.46,-0.18,-0.86,-0.83,-0.95,0.23
OPM %,21.13,-9.05,-4.08,-56.1,-13.07,9.35,1.94,-23.0,-5.39,-26.54,-638.46,-296.88,230.0
Other Income,0.0,0.0,0.37,0.01,0.73,0.22,0.97,0.21,0.04,0.0,0.0,1.45,0.35
Interest,1.34,1.46,0.56,1.22,1.04,1.54,1.53,1.52,0.06,0.06,0.07,0.06,0.06
Depreciation,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.0,0.73,0.37,0.37,0.37
Profit before tax,0.08,-2.05,-0.83,-2.04,-1.34,-1.23,-0.78,-2.14,-0.2,-1.65,-1.27,0.07,0.15
Tax %,12.5,0.98,-160.24,0.0,0.0,0.0,-62.82,0.0,0.0,0.0,73.23,0.0,0.0
Net Profit,0.07,-2.02,-2.14,-2.03,-1.33,-1.23,-1.27,-2.13,-0.2,-1.65,-0.34,0.07,0.16
EPS in Rs,0.02,-0.71,-0.75,-0.71,-0.47,-0.43,-0.45,-0.75,-0.07,-0.56,-0.12,0.02,0.05
