,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64
Reserves,-4.32,-4.83,-4.76,-5.08,-3.49,-10.97,-10.31,-10.24,-10.24,-10.18,-10.08,-8.68,-8.38
Borrowings,33.73,35.07,36.26,31.45,26.98,23.03,12.45,9.81,18.25,18.19,19.67,30.08,30.08
Other Liabilities,1.8,2.14,1.8,2.67,12.11,24.63,27.83,20.4,3.05,4.02,4.48,13.22,12.98
Total Liabilities,41.85,43.02,43.94,39.68,46.24,47.33,40.61,30.61,21.7,22.67,24.71,45.26,45.32
Fixed Assets,34.04,33.79,33.5,32.5,38.91,38.17,19.95,14.33,13.52,12.69,11.85,11.02,10.6
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.91,13.02
Investments,0.0,0.0,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.81,9.23,10.44,7.02,7.31,9.16,17.66,16.28,8.18,9.98,12.86,22.33,21.7
Total Assets,41.85,43.02,43.94,39.68,46.24,47.33,40.61,30.61,21.7,22.67,24.71,45.26,45.32
