,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.87,7.21,7.68,3.15,7.77,8.52,14.97,12.77,12.95,9.62,8.11,7.57,8.19
Expenses,4.1,6.67,9.32,3.17,8.05,8.22,14.07,12.04,12.13,8.89,8.78,7.8,8.14
Operating Profit,-0.23,0.54,-1.64,-0.02,-0.28,0.3,0.9,0.73,0.82,0.73,-0.67,-0.23,0.05
OPM %,-5.94,7.49,-21.35,-0.63,-3.6,3.52,6.01,5.72,6.33,7.59,-8.26,-3.04,0.61
Other Income,0.0,0.02,2.47,0.0,0.01,0.01,0.0,0.01,0.12,0.02,0.5,0.45,0.44
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.19,0.0,-0.17,0.0,0.0
Depreciation,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
Profit before tax,-0.44,0.35,0.62,-0.23,-0.48,0.1,0.68,0.53,0.54,0.54,-0.21,0.01,0.28
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.44,0.35,0.63,-0.23,-0.48,0.11,0.69,0.54,0.55,0.54,-0.21,0.01,0.28
EPS in Rs,-0.41,0.33,0.59,-0.22,-0.45,0.1,0.65,0.51,0.52,0.51,-0.2,0.01,0.26
