,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8,8
Reserves,60,61,65,77,87,90,95,93,92,99,101,84,90
Borrowings,0,0,0,0,0,0,0,0,3,2,2,1,1
Other Liabilities,28,31,33,43,38,34,31,26,29,31,32,42,39
Total Liabilities,96,100,106,127,133,132,133,127,131,139,142,135,138
Fixed Assets,20,18,16,14,19,17,19,16,22,24,23,24,23
CWIP,0,0,0,5,0,1,0,5,0,0,2,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,76,82,90,108,114,114,114,105,108,116,117,111,115
Total Assets,96,100,106,127,133,132,133,127,131,139,142,135,138
