,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,69.45,66.87,62.2,48.52,66.17,67.28,59.21,60.5,66.16,65.8,60.83,76.81,68.36
Expenses,58.65,61.86,60.43,44.66,59.96,63.33,61.32,57.89,65.67,67.66,68.58,73.14,63.49
Operating Profit,10.8,5.01,1.77,3.86,6.21,3.95,-2.11,2.61,0.49,-1.86,-7.75,3.67,4.87
OPM %,15.55,7.49,2.85,7.96,9.38,5.87,-3.56,4.31,0.74,-2.83,-12.74,4.78,7.12
Other Income,1.01,0.99,1.01,0.89,0.81,1.19,1.03,0.83,-6.53,0.45,1.0,0.67,0.74
Interest,0.02,0.23,-0.01,0.02,0.04,0.03,0.07,0.07,0.06,0.04,0.02,0.07,0.02
Depreciation,0.74,0.57,0.83,0.78,0.78,0.83,0.77,0.74,0.76,0.73,0.93,0.81,0.96
Profit before tax,11.05,5.2,1.96,3.95,6.2,4.28,-1.92,2.63,-6.86,-2.18,-7.7,3.46,4.63
Tax %,26.79,28.65,13.27,25.82,26.29,25.93,33.33,26.24,25.22,27.52,24.03,25.14,25.27
Net Profit,8.08,3.72,1.7,2.93,4.57,3.17,-1.28,1.93,-5.14,-1.58,-5.84,2.59,3.46
EPS in Rs,10.77,4.96,2.27,3.91,6.09,4.23,-1.71,2.57,-6.85,-2.11,-7.79,3.45,4.61
