,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-8,2,1,0,3,2,-13,-1,13,10,-11,-39
Cash from Investing Activity,-4,-4,0,0,-1,-6,-1,-8,-1,-1,-4,-4
Cash from Financing Activity,12,1,-1,-1,1,4,12,10,-11,-10,14,43
Net Cash Flow,0,-2,0,-1,3,0,-1,1,1,-1,0,0
