,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,647,647,647,647,647,647,647,647,647,647,647,647,647
Reserves,-485,-839,-1104,-1504,-1956,-2159,-2286,-2119,-1139,-827,15,627,764
Borrowings,762,991,1111,1074,1811,2402,2278,2274,1821,1822,1838,1842,1818
Other Liabilities,1013,937,1261,1449,1167,715,1215,1547,1317,1756,2276,2379,2563
Total Liabilities,1937,1737,1915,1667,1668,1605,1854,2348,2646,3399,4775,5494,5792
Fixed Assets,278,243,276,282,270,297,295,296,258,286,816,814,804
CWIP,25,53,24,25,22,25,18,18,39,55,43,105,142
Investments,18,21,21,4,4,46,59,69,78,86,98,113,130
Other Assets,1616,1419,1594,1357,1373,1238,1482,1966,2271,2972,3819,4463,4716
Total Assets,1937,1737,1915,1667,1668,1605,1854,2348,2646,3399,4775,5494,5792
