,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Reserves,-9.39,-15.48,-15.83,-16.13,-16.32,-8.05,-7.52,-7.28,-7.31,-6.64,-7.26,-7.11,-7.06
Borrowings,3.34,5.36,2.97,2.14,3.27,0.0,0.03,0.0,0.0,0.07,0.02,0.0,0.0
Other Liabilities,12.7,9.23,6.28,6.32,5.22,2.78,2.02,1.65,1.47,1.34,0.13,0.06,0.08
Total Liabilities,16.65,9.11,3.42,2.33,2.17,4.73,4.53,4.37,4.16,4.77,2.89,2.95,3.02
Fixed Assets,5.71,5.04,0.75,0.67,0.58,0.09,0.05,0.03,0.02,0.08,0.04,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.31,0.65,0.35,0.49,0.46
Other Assets,10.94,4.07,2.67,1.66,1.59,4.64,4.48,4.2,3.83,4.04,2.5,2.45,2.55
Total Assets,16.65,9.11,3.42,2.33,2.17,4.73,4.53,4.37,4.16,4.77,2.89,2.95,3.02
