,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,35.39,23.97,,,,,197.71,136.88,,-0.00,-0.00,-0.00
Inventory Days,62.09,40.28,,,,,,,,,,
Days Payable,124.6,141.61,,,,,,,,,,
Cash Conversion Cycle,-27.12,-77.35,,,,,197.71,136.88,,-0.00,-0.00,-0.00
Working Capital Days,-4.75,-96.05,,,,,-2281.25,707.19,,1981.43,298.64,433.44
ROCE %,-41.99,-249.61,,,,,25.56,7.27,-2.22,6.21,-2.58,0.35
