,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,47.0,70,58,81,61
Inventory Days,377.0,314,252,216,241
Days Payable,142.0,151,87,98,86
Cash Conversion Cycle,281.0,233,223,199,216
Working Capital Days,138.0,150,144,149,142
ROCE %,,12,11,10,11
