,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10.0
Reserves,26,30,33,38,43,
Borrowings,46,53,63,103,90,
Other Liabilities,29,32,28,34,37,
Total Liabilities,110,125,134,184,180,
Fixed Assets,45,48,54,63,73,
CWIP,0,0,1,1,4,
Investments,0,0,0,0,0,
Other Assets,65,77,79,120,103,
Total Assets,110,125,134,184,180,
