,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,12.36,9.93,4.06,8.67,17.77,11.54,5.0,7.56,16.69,9.64,3.55,5.85,11.03
Expenses,4.05,4.28,3.2,2.56,3.26,2.4,4.13,2.57,2.94,2.85,4.3,2.74,3.29
Operating Profit,8.31,5.65,0.86,6.11,14.51,9.14,0.87,4.99,13.75,6.79,-0.75,3.11,7.74
OPM %,67.23,56.9,21.18,70.47,81.65,79.2,17.4,66.01,82.38,70.44,-21.13,53.16,70.17
Other Income,0.59,0.66,0.39,0.61,0.69,0.61,0.62,2.08,0.62,0.69,1.21,0.33,0.27
Interest,4.68,4.7,4.82,4.8,4.77,4.67,2.99,4.19,4.3,3.85,1.45,2.68,2.68
Depreciation,2.61,2.6,2.56,2.57,2.6,2.6,2.56,2.58,2.58,2.58,2.56,2.55,2.59
Profit before tax,1.61,-0.99,-6.13,-0.65,7.83,2.48,-4.06,0.3,7.49,1.05,-3.55,-1.79,2.74
Tax %,-7.45,10.1,57.42,-29.23,-7.41,-6.85,26.35,-76.67,-2.67,-19.05,-48.17,10.61,-6.93
Net Profit,1.73,-0.89,-2.61,-0.84,8.42,2.64,-2.99,0.54,7.69,1.24,-5.27,-1.61,2.94
EPS in Rs,0.44,-0.09,-0.47,-0.1,1.86,0.63,-0.55,0.19,1.71,0.34,-1.35,-0.34,0.62
