,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,69.0,73,71,68,87,83
Inventory Days,54.0,36,85,55,71,84
Days Payable,130.0,110,143,53,76,98
Cash Conversion Cycle,-7.0,-1,13,70,81,69
Working Capital Days,-5.0,9,26,66,90,73
ROCE %,,15,12,19,15,14
