,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,59.95,59.95,59.95,59.95,59.95,60.75,62.37,62.82,62.82
FIIs,6.24,3.77,3.4,3.21,2.19,1.45,1.32,0.8,0.8
DIIs,10.75,11.3,9.83,12.23,11.14,12.2,11.61,11.53,11.52
Public,23.06,24.99,26.82,24.62,26.71,25.59,24.68,24.84,24.85
No. of Shareholders,108818.0,99271.0,92115.0,88746.0,86801.0,82690.0,79233.0,75470.0,68798.0
