,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.19,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,2.88
Reserves,-1.19,-1.27,-1.35,-1.46,-1.61,-1.8,-1.85,-1.93,-2.03,-2.21,-2.33,-0.88,-1.01
Borrowings,0.0,0.0,0.0,0.25,0.39,0.49,0.5700000000000001,0.64,0.9,1.04,1.19,0.02,0.0
Other Liabilities,-0.14,0.03,0.03,0.03,0.05,0.04,0.01,0.03,-0.01,0.0,-0.03,0.33,0.27
Total Liabilities,1.86,1.79,1.71,1.85,1.86,1.76,1.76,1.77,1.89,1.86,1.86,2.5,2.29
Fixed Assets,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.12,1.12,1.12,0.25,0.25
CWIP,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.66,0.59,0.51,0.65,0.66,0.56,0.56,0.5700000000000001,0.64,0.61,0.61,2.25,2.04
Total Assets,1.86,1.79,1.71,1.85,1.86,1.76,1.76,1.77,1.89,1.86,1.86,2.5,2.29
