,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,92,43,66,67,140,61,71,58,43,197,84,55
Cash from Investing Activity,-2,-14,0,-2,-7,-27,-12,-14,-90,-45,-92,-219
Cash from Financing Activity,-79,-46,-63,-82,-125,-15,-36,10,32,-9,45,80
Net Cash Flow,11,-17,2,-17,9,19,23,55,-15,143,38,-85
