,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,94.85,68.68,87.51,100.25,151.43
Inventory Days,169.49,157.97,34.46,88.98,69.12
Days Payable,229.91,391.69,138.68,432.74,110.43
Cash Conversion Cycle,34.44,-165.03,-16.71,-243.52,110.13
Working Capital Days,82.85,78.21,57.82,36.34,433.07
ROCE %,,3.81,12.75,26.22,6.35
