,2011-12-01,2012-12-01,2013-12-01,2014-12-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,141,141,141,141,141,141,141,141,141,142,144,145,147
Reserves,42,84,48,52,57,63,77,78,135,169,168,179,168
Borrowings,28,29,64,86,116,96,25,40,0,0,0,0,32
Other Liabilities,82,76,67,82,99,78,107,100,103,120,150,143,148
Total Liabilities,294,330,320,361,414,378,351,360,380,432,462,468,496
Fixed Assets,109,102,160,206,216,217,201,194,188,182,197,182,180
CWIP,67,72,13,4,0,0,8,10,9,13,5,7,5
Investments,35,40,4,0,0,0,0,0,0,0,0,0,2
Other Assets,82,115,143,151,197,161,142,156,182,237,260,279,309
Total Assets,294,330,320,361,414,378,351,360,380,432,462,468,496
